REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,NLNGUKPI0,NLNG,2,2048,0.99
REGION1,NONGBEPI0,NONG,2,2048,0.99
REGION1,NONGDEPI0,NONG,2,2048,0.99
REGION1,NONGDKPI0,NONG,2,2048,0.99
REGION1,NONGFRPI0,NONG,2,2048,0.99
REGION1,NONGUKPI0,NONG,2,2048,0.99
REGION1,NONGNLPI0,NONG,2,2048,0.99
REGION1,PLNGSKPI0,PLNG,2,2048,0.99
REGION1,PTNGESPI0,PTNG,2,2048,0.99
REGION1,RSNGBGPI0,RSNG,2,2048,0.99
REGION1,RSNGHUPI0,RSNG,2,2048,0.99
REGION1,RSNGROPI0,RSNG,2,2048,0.99
REGION1,RUNGEEPI0,RUNG,2,2048,0.99
REGION1,RUNGFIPI0,RUNG,2,2048,0.99
REGION1,RUNGLVPI0,RUNG,2,2048,0.99
REGION1,TRNGBGPI0,TRNG,2,2048,0.99
REGION1,TRNGGRPI0,TRNG,2,2048,0.99
REGION1,UANGHUPI0,UANG,2,2048,0.99
REGION1,UANGPLPI0,UANG,2,2048,0.99
REGION1,UANGROPI0,UANG,2,2048,0.99
REGION1,UANGSKPI0,UANG,2,2048,0.99
REGION1,BENGLUPI0,BENG,2,2048,0.99
REGION1,NGNGDZPI0,NGNG,2,2048,0.99
REGION1,MZNGZAPI0,MZNG,2,2048,0.99
REGION1,NGNGLYPI0,NGNG,2,2048,0.99
REGION1,ETNGDJPI0,ETNG,2,2048,0.99
REGION1,NGNGGQPI0,NGNG,2,2048,0.99
REGION1,TZNGKEPI0,TZNG,2,2048,0.99
REGION1,NGNGMAPI0,NGNG,2,2048,0.99
REGION1,NGNGBJPI0,NGNG,2,2048,0.99
REGION1,NGNGGHPI0,NGNG,2,2048,0.99
REGION1,NGNGNEPI0,NGNG,2,2048,0.99
REGION1,NGNGTGPI0,NGNG,2,2048,0.99
REGION1,NGNGTNPI0,NGNG,2,2048,0.99
REGION1,DZNGMAPI0,DZNG,2,2048,0.99
REGION1,ALNGGRPI0,GRNG,1,2048,0.99
REGION1,ALNGITPI0,ITNG,1,2048,0.99
REGION1,ATNGDEPI0,DENG,1,2048,0.99
REGION1,ATNGHUPI0,HUNG,1,2048,0.99
REGION1,ATNGITPI0,ITNG,1,2048,0.99
REGION1,ATNGSIPI0,SING,1,2048,0.99
REGION1,ATNGSKPI0,SKNG,1,2048,0.99
REGION1,BENGDEPI0,DENG,1,2048,0.99
REGION1,BENGFRPI0,FRNG,1,2048,0.99
REGION1,BENGUKPI0,UKNG,1,2048,0.99
REGION1,BENGNLPI0,NLNG,1,2048,0.99
REGION1,BGNGGRPI0,GRNG,1,2048,0.99
REGION1,BGNGROPI0,RONG,1,2048,0.99
REGION1,BYNGLTPI0,LTNG,1,2048,0.99
REGION1,CYNGEGPI0,EGNG,1,2048,0.99
REGION1,CYNGGRPI0,GRNG,1,2048,0.99
REGION1,CZNGDEPI0,DENG,1,2048,0.99
REGION1,CZNGPLPI0,PLNG,1,2048,0.99
REGION1,CZNGSKPI0,SKNG,1,2048,0.99
REGION1,DENGCHPI0,CHNG,1,2048,0.99
REGION1,DENGFRPI0,FRNG,1,2048,0.99
REGION1,DENGNLPI0,NLNG,1,2048,0.99
REGION1,DENGPLPI0,PLNG,1,2048,0.99
REGION1,DKNGDEPI0,DENG,1,2048,0.99
REGION1,DKNGPLPI0,PLNG,1,2048,0.99
REGION1,DKNGSEPI0,SENG,1,2048,0.99
REGION1,DZNGESPI0,ESNG,1,2048,0.99
REGION1,DZNGITPI0,ITNG,1,2048,0.99
REGION1,EENGFIPI0,FING,1,2048,0.99
REGION1,EENGLVPI0,LVNG,1,2048,0.99
REGION1,FRNGCHPI0,CHNG,1,2048,0.99
REGION1,FRNGESPI0,ESNG,1,2048,0.99
REGION1,GRNGITPI0,ITNG,1,2048,0.99
REGION1,HRNGHUPI0,HUNG,1,2048,0.99
REGION1,HRNGSIPI0,SING,1,2048,0.99
REGION1,HUNGROPI0,RONG,1,2048,0.99
REGION1,HUNGSKPI0,SKNG,1,2048,0.99
REGION1,IENGUKPI0,UKNG,1,2048,0.99
REGION1,ITNGCHPI0,CHNG,1,2048,0.99
REGION1,ITNGMTPI0,MTNG,1,2048,0.99
REGION1,ITNGSIPI0,SING,1,2048,0.99
REGION1,LTNGPLPI0,PLNG,1,2048,0.99
REGION1,LVNGLTPI0,LTNG,1,2048,0.99
REGION1,LYNGITPI0,ITNG,1,2048,0.99
REGION1,MANGESPI0,ESNG,1,2048,0.99
REGION1,MDNGROPI0,RONG,1,2048,0.99
REGION1,NLNGUKPI0,UKNG,1,2048,0.99
REGION1,NONGBEPI0,BENG,1,2048,0.99
REGION1,NONGDEPI0,DENG,1,2048,0.99
REGION1,NONGDKPI0,DKNG,1,2048,0.99
REGION1,NONGFRPI0,FRNG,1,2048,0.99
REGION1,NONGUKPI0,UKNG,1,2048,0.99
REGION1,NONGNLPI0,NLNG,1,2048,0.99
REGION1,PLNGSKPI0,SKNG,1,2048,0.99
REGION1,PTNGESPI0,ESNG,1,2048,0.99
REGION1,RSNGBGPI0,BGNG,1,2048,0.99
REGION1,RSNGHUPI0,HUNG,1,2048,0.99
REGION1,RSNGROPI0,RONG,1,2048,0.99
REGION1,RUNGEEPI0,EENG,1,2048,0.99
REGION1,RUNGFIPI0,FING,1,2048,0.99
REGION1,RUNGLVPI0,LVNG,1,2048,0.99
REGION1,TRNGBGPI0,BGNG,1,2048,0.99
REGION1,TRNGGRPI0,GRNG,1,2048,0.99
REGION1,UANGHUPI0,HUNG,1,2048,0.99
REGION1,UANGPLPI0,PLNG,1,2048,0.99
REGION1,UANGROPI0,RONG,1,2048,0.99
REGION1,UANGSKPI0,SKNG,1,2048,0.99
REGION1,BENGLUPI0,LUNG,1,2048,0.99
REGION1,NGNGDZPI0,DZNG,1,2048,0.99
REGION1,MZNGZAPI0,ZANG,1,2048,0.99
REGION1,NGNGLYPI0,LYNG,1,2048,0.99
REGION1,ETNGDJPI0,DJNG,1,2048,0.99
REGION1,NGNGGQPI0,GQNG,1,2048,0.99
REGION1,TZNGKEPI0,KENG,1,2048,0.99
REGION1,NGNGMAPI0,MANG,1,2048,0.99
REGION1,NGNGBJPI0,BJNG,1,2048,0.99
REGION1,NGNGGHPI0,GHNG,1,2048,0.99
REGION1,NGNGNEPI0,NENG,1,2048,0.99
REGION1,NGNGTGPI0,TGNG,1,2048,0.99
REGION1,NGNGTNPI0,TNNG,1,2048,0.99
REGION1,DZNGMAPI0,MANG,1,2048,0.99
REGION1,ATBACKSTOP,ATE1,1,2049,1.0
REGION1,BEBACKSTOP,BEE1,1,2049,1.0
REGION1,BGBACKSTOP,BGE1,1,2049,1.0
REGION1,CHBACKSTOP,CHE1,1,2049,1.0
REGION1,CYBACKSTOP,CYE1,1,2049,1.0
REGION1,CZBACKSTOP,CZE1,1,2049,1.0
REGION1,DEBACKSTOP,DEE1,1,2049,1.0
REGION1,DKBACKSTOP,DKE1,1,2049,1.0
REGION1,EEBACKSTOP,EEE1,1,2049,1.0
REGION1,GRBACKSTOP,GRE1,1,2049,1.0
REGION1,ESBACKSTOP,ESE1,1,2049,1.0
REGION1,FIBACKSTOP,FIE1,1,2049,1.0
REGION1,FRBACKSTOP,FRE1,1,2049,1.0
REGION1,HRBACKSTOP,HRE1,1,2049,1.0
REGION1,HUBACKSTOP,HUE1,1,2049,1.0
REGION1,IEBACKSTOP,IEE1,1,2049,1.0
REGION1,ITBACKSTOP,ITE1,1,2049,1.0
REGION1,LTBACKSTOP,LTE1,1,2049,1.0
REGION1,LUBACKSTOP,LUE1,1,2049,1.0
REGION1,LVBACKSTOP,LVE1,1,2049,1.0
REGION1,MTBACKSTOP,MTE1,1,2049,1.0
REGION1,NLBACKSTOP,NLE1,1,2049,1.0
REGION1,NOBACKSTOP,NOE1,1,2049,1.0
REGION1,PLBACKSTOP,PLE1,1,2049,1.0
REGION1,PTBACKSTOP,PTE1,1,2049,1.0
REGION1,ROBACKSTOP,ROE1,1,2049,1.0
REGION1,SEBACKSTOP,SEE1,1,2049,1.0
REGION1,SIBACKSTOP,SIE1,1,2049,1.0
REGION1,SKBACKSTOP,SKE1,1,2049,1.0
REGION1,UKBACKSTOP,UKE1,1,2049,1.0
REGION1,ATBACKSTOP,ATE1,2,2049,1.0
REGION1,ATCO00I00,ATCO,1,2049,1.0
REGION1,ATBF00I00,ATBF,1,2049,1.0
REGION1,ATDG00I00,ATDG,1,2049,1.0
REGION1,ATRG00I00,ATRG,1,2049,1.0
REGION1,ATDS00I00,ATDS,1,2049,1.0
REGION1,ATHF00I00,ATHF,1,2049,1.0
REGION1,ATBM00I00,ATBM,1,2049,1.0
REGION1,ATWS00I00,ATWS,1,2049,1.0
REGION1,ATGO00I00,ATGO,1,2049,1.0
REGION1,BENU00I00,BENU,1,2049,1.0
REGION1,BECO00I00,BECO,1,2049,1.0
REGION1,BEBF00I00,BEBF,1,2049,1.0
REGION1,BEDG00I00,BEDG,1,2049,1.0
REGION1,BERG00I00,BERG,1,2049,1.0
REGION1,BEDS00I00,BEDS,1,2049,1.0
REGION1,BEHF00I00,BEHF,1,2049,1.0
REGION1,BEWS00I00,BEWS,1,2049,1.0
REGION1,BEBM00I00,BEBM,1,2049,1.0
REGION1,BGBF00I00,BGBF,1,2049,1.0
REGION1,BGCO00I00,BGCO,1,2049,1.0
REGION1,BGHF00I00,BGHF,1,2049,1.0
REGION1,BGNU00I00,BGNU,1,2049,1.0
REGION1,BGLI00I00,BGLI,1,2049,1.0
REGION1,BGRG00I00,BGRG,1,2049,1.0
REGION1,BGDS00I00,BGDS,1,2049,1.0
REGION1,BGBM00I00,BGBM,1,2049,1.0
REGION1,BGWS00I00,BGWS,1,2049,1.0
REGION1,CYBF00I00,CYBF,1,2049,1.0
REGION1,CYHF00I00,CYHF,1,2049,1.0
REGION1,CYDS00I00,CYDS,1,2049,1.0
REGION1,CZNU00I00,CZNU,1,2049,1.0
REGION1,CZCO00I00,CZCO,1,2049,1.0
REGION1,CZLI00I00,CZLI,1,2049,1.0
REGION1,CZBF00I00,CZBF,1,2049,1.0
REGION1,CZDG00I00,CZDG,1,2049,1.0
REGION1,CZRG00I00,CZRG,1,2049,1.0
REGION1,CZDS00I00,CZDS,1,2049,1.0
REGION1,CZHF00I00,CZHF,1,2049,1.0
REGION1,CZBM00I00,CZBM,1,2049,1.0
REGION1,CZWS00I00,CZWS,1,2049,1.0
REGION1,DENU00I00,DENU,1,2049,1.0
REGION1,DECO00I00,DECO,1,2049,1.0
REGION1,DELI00I00,DELI,1,2049,1.0
REGION1,DEBF00I00,DEBF,1,2049,1.0
REGION1,DEDG00I00,DEDG,1,2049,1.0
REGION1,DERG00I00,DERG,1,2049,1.0
REGION1,DEDS00I00,DEDS,1,2049,1.0
REGION1,DEHF00I00,DEHF,1,2049,1.0
REGION1,DEBM00I00,DEBM,1,2049,1.0
REGION1,DEWS00I00,DEWS,1,2049,1.0
REGION1,DEGO00I00,DEGO,1,2049,1.0
REGION1,DKBF00I00,DKBF,1,2049,1.0
REGION1,DKBM00I00,DKBM,1,2049,1.0
REGION1,DKCO00I00,DKCO,1,2049,1.0
REGION1,DKHF00I00,DKHF,1,2049,1.0
REGION1,DKWS00I00,DKWS,1,2049,1.0
REGION1,DKRG00I00,DKRG,1,2049,1.0
REGION1,DKDS00I00,DKDS,1,2049,1.0
REGION1,EEHF00I00,EEHF,1,2049,1.0
REGION1,EEWS00I00,EEWS,1,2049,1.0
REGION1,EELI00I00,EELI,1,2049,1.0
REGION1,EEBF00I00,EEBF,1,2049,1.0
REGION1,EEDG00I00,EEDG,1,2049,1.0
REGION1,EEBM00I00,EEBM,1,2049,1.0
REGION1,GRBF00I00,GRBF,1,2049,1.0
REGION1,GRBM00I00,GRBM,1,2049,1.0
REGION1,GRHF00I00,GRHF,1,2049,1.0
REGION1,GRLI00I00,GRLI,1,2049,1.0
REGION1,GRRG00I00,GRRG,1,2049,1.0
REGION1,GRDS00I00,GRDS,1,2049,1.0
REGION1,ESCO00I00,ESCO,1,2049,1.0
REGION1,ESNU00I00,ESNU,1,2049,1.0
REGION1,ESLI00I00,ESLI,1,2049,1.0
REGION1,ESBF00I00,ESBF,1,2049,1.0
REGION1,ESDG00I00,ESDG,1,2049,1.0
REGION1,ESRG00I00,ESRG,1,2049,1.0
REGION1,ESDS00I00,ESDS,1,2049,1.0
REGION1,ESHF00I00,ESHF,1,2049,1.0
REGION1,ESBM00I00,ESBM,1,2049,1.0
REGION1,ESWS00I00,ESWS,1,2049,1.0
REGION1,FIBF00I00,FIBF,1,2049,1.0
REGION1,FIBM00I00,FIBM,1,2049,1.0
REGION1,FICO00I00,FICO,1,2049,1.0
REGION1,FIHF00I00,FIHF,1,2049,1.0
REGION1,FINU00I00,FINU,1,2049,1.0
REGION1,FIWS00I00,FIWS,1,2049,1.0
REGION1,FILI00I00,FILI,1,2049,1.0
REGION1,FIDG00I00,FIDG,1,2049,1.0
REGION1,FIRG00I00,FIRG,1,2049,1.0
REGION1,FIDS00I00,FIDS,1,2049,1.0
REGION1,FRNU00I00,FRNU,1,2049,1.0
REGION1,FRCO00I00,FRCO,1,2049,1.0
REGION1,FRBF00I00,FRBF,1,2049,1.0
REGION1,FRDG00I00,FRDG,1,2049,1.0
REGION1,FRRG00I00,FRRG,1,2049,1.0
REGION1,FRDS00I00,FRDS,1,2049,1.0
REGION1,FRHF00I00,FRHF,1,2049,1.0
REGION1,FRBM00I00,FRBM,1,2049,1.0
REGION1,FRWS00I00,FRWS,1,2049,1.0
REGION1,FRGO00I00,FRGO,1,2049,1.0
REGION1,FRTI00I00,FRTI,1,2049,1.0
REGION1,FROC00I00,FROC,1,2049,1.0
REGION1,HRBF00I00,HRBF,1,2049,1.0
REGION1,HRBM00I00,HRBM,1,2049,1.0
REGION1,HRCO00I00,HRCO,1,2049,1.0
REGION1,HRHF00I00,HRHF,1,2049,1.0
REGION1,HRLI00I00,HRLI,1,2049,1.0
REGION1,HRRG00I00,HRRG,1,2049,1.0
REGION1,HRDS00I00,HRDS,1,2049,1.0
REGION1,HRGO00I00,HRGO,1,2049,1.0
REGION1,HUNU00I00,HUNU,1,2049,1.0
REGION1,HUCO00I00,HUCO,1,2049,1.0
REGION1,HULI00I00,HULI,1,2049,1.0
REGION1,HUBF00I00,HUBF,1,2049,1.0
REGION1,HUDG00I00,HUDG,1,2049,1.0
REGION1,HURG00I00,HURG,1,2049,1.0
REGION1,HUDS00I00,HUDS,1,2049,1.0
REGION1,HUHF00I00,HUHF,1,2049,1.0
REGION1,HUBM00I00,HUBM,1,2049,1.0
REGION1,HUWS00I00,HUWS,1,2049,1.0
REGION1,HUGO00I00,HUGO,1,2049,1.0
REGION1,IEBF00I00,IEBF,1,2049,1.0
REGION1,IEBM00I00,IEBM,1,2049,1.0
REGION1,IEWS00I00,IEWS,1,2049,1.0
REGION1,IECO00I00,IECO,1,2049,1.0
REGION1,IELI00I00,IELI,1,2049,1.0
REGION1,IERG00I00,IERG,1,2049,1.0
REGION1,IEDS00I00,IEDS,1,2049,1.0
REGION1,IEHF00I00,IEHF,1,2049,1.0
REGION1,ITBF00I00,ITBF,1,2049,1.0
REGION1,ITBM00I00,ITBM,1,2049,1.0
REGION1,ITCO00I00,ITCO,1,2049,1.0
REGION1,ITGO00I00,ITGO,1,2049,1.0
REGION1,ITHF00I00,ITHF,1,2049,1.0
REGION1,ITWS00I00,ITWS,1,2049,1.0
REGION1,ITDG00I00,ITDG,1,2049,1.0
REGION1,ITRG00I00,ITRG,1,2049,1.0
REGION1,ITDS00I00,ITDS,1,2049,1.0
REGION1,LTBM00I00,LTBM,1,2049,1.0
REGION1,LTHF00I00,LTHF,1,2049,1.0
REGION1,LTWS00I00,LTWS,1,2049,1.0
REGION1,LTBF00I00,LTBF,1,2049,1.0
REGION1,LTRG00I00,LTRG,1,2049,1.0
REGION1,LTDS00I00,LTDS,1,2049,1.0
REGION1,LUWS00I00,LUWS,1,2049,1.0
REGION1,LUBF00I00,LUBF,1,2049,1.0
REGION1,LUDS00I00,LUDS,1,2049,1.0
REGION1,LUBM00I00,LUBM,1,2049,1.0
REGION1,LVCO00I00,LVCO,1,2049,1.0
REGION1,LVHF00I00,LVHF,1,2049,1.0
REGION1,LVLI00I00,LVLI,1,2049,1.0
REGION1,LVBF00I00,LVBF,1,2049,1.0
REGION1,LVDS00I00,LVDS,1,2049,1.0
REGION1,LVBM00I00,LVBM,1,2049,1.0
REGION1,MTBF00I00,MTBF,1,2049,1.0
REGION1,MTDS00I00,MTDS,1,2049,1.0
REGION1,NLBF00I00,NLBF,1,2049,1.0
REGION1,NLBM00I00,NLBM,1,2049,1.0
REGION1,NLCO00I00,NLCO,1,2049,1.0
REGION1,NLNU00I00,NLNU,1,2049,1.0
REGION1,NLWS00I00,NLWS,1,2049,1.0
REGION1,NLDG00I00,NLDG,1,2049,1.0
REGION1,NLRG00I00,NLRG,1,2049,1.0
REGION1,NLDS00I00,NLDS,1,2049,1.0
REGION1,NLHF00I00,NLHF,1,2049,1.0
REGION1,PLCO00I00,PLCO,1,2049,1.0
REGION1,PLLI00I00,PLLI,1,2049,1.0
REGION1,PLBF00I00,PLBF,1,2049,1.0
REGION1,PLDG00I00,PLDG,1,2049,1.0
REGION1,PLRG00I00,PLRG,1,2049,1.0
REGION1,PLDS00I00,PLDS,1,2049,1.0
REGION1,PLHF00I00,PLHF,1,2049,1.0
REGION1,PLBM00I00,PLBM,1,2049,1.0
REGION1,PTBF00I00,PTBF,1,2049,1.0
REGION1,PTBM00I00,PTBM,1,2049,1.0
REGION1,PTGO00I00,PTGO,1,2049,1.0
REGION1,PTHF00I00,PTHF,1,2049,1.0
REGION1,PTOC00I00,PTOC,1,2049,1.0
REGION1,PTWS00I00,PTWS,1,2049,1.0
REGION1,PTCO00I00,PTCO,1,2049,1.0
REGION1,PTRG00I00,PTRG,1,2049,1.0
REGION1,PTDS00I00,PTDS,1,2049,1.0
REGION1,ROBM00I00,ROBM,1,2049,1.0
REGION1,ROCO00I00,ROCO,1,2049,1.0
REGION1,ROHF00I00,ROHF,1,2049,1.0
REGION1,RONU00I00,RONU,1,2049,1.0
REGION1,ROLI00I00,ROLI,1,2049,1.0
REGION1,RODG00I00,RODG,1,2049,1.0
REGION1,RORG00I00,RORG,1,2049,1.0
REGION1,RODS00I00,RODS,1,2049,1.0
REGION1,ROGO00I00,ROGO,1,2049,1.0
REGION1,SEBM00I00,SEBM,1,2049,1.0
REGION1,SECO00I00,SECO,1,2049,1.0
REGION1,SEHF00I00,SEHF,1,2049,1.0
REGION1,SENU00I00,SENU,1,2049,1.0
REGION1,SEWS00I00,SEWS,1,2049,1.0
REGION1,SELI00I00,SELI,1,2049,1.0
REGION1,SEBF00I00,SEBF,1,2049,1.0
REGION1,SEDG00I00,SEDG,1,2049,1.0
REGION1,SEDS00I00,SEDS,1,2049,1.0
REGION1,SIHF00I00,SIHF,1,2049,1.0
REGION1,SINU00I00,SINU,1,2049,1.0
REGION1,SILI00I00,SILI,1,2049,1.0
REGION1,SIBF00I00,SIBF,1,2049,1.0
REGION1,SIDS00I00,SIDS,1,2049,1.0
REGION1,SIBM00I00,SIBM,1,2049,1.0
REGION1,SIWS00I00,SIWS,1,2049,1.0
REGION1,SKBF00I00,SKBF,1,2049,1.0
REGION1,SKBM00I00,SKBM,1,2049,1.0
REGION1,SKCO00I00,SKCO,1,2049,1.0
REGION1,SKHF00I00,SKHF,1,2049,1.0
REGION1,SKNU00I00,SKNU,1,2049,1.0
REGION1,SKWS00I00,SKWS,1,2049,1.0
REGION1,SKLI00I00,SKLI,1,2049,1.0
REGION1,SKDG00I00,SKDG,1,2049,1.0
REGION1,SKRG00I00,SKRG,1,2049,1.0
REGION1,SKDS00I00,SKDS,1,2049,1.0
REGION1,NOBF00I00,NOBF,1,2049,1.0
REGION1,NOHF00I00,NOHF,1,2049,1.0
REGION1,NOWS00I00,NOWS,1,2049,1.0
REGION1,NOBM00I00,NOBM,1,2049,1.0
REGION1,NOOC00I00,NOOC,1,2049,1.0
REGION1,CHBF00I00,CHBF,1,2049,1.0
REGION1,CHHF00I00,CHHF,1,2049,1.0
REGION1,CHNU00I00,CHNU,1,2049,1.0
REGION1,CHWS00I00,CHWS,1,2049,1.0
REGION1,UKBF00I00,UKBF,1,2049,1.0
REGION1,UKBM00I00,UKBM,1,2049,1.0
REGION1,UKCO00I00,UKCO,1,2049,1.0
REGION1,UKHF00I00,UKHF,1,2049,1.0
REGION1,UKNU00I00,UKNU,1,2049,1.0
REGION1,UKOC00I00,UKOC,1,2049,1.0
REGION1,UKWS00I00,UKWS,1,2049,1.0
REGION1,ATEL00T00,ATE2,1,2049,0.9845
REGION1,BEEL00T00,BEE2,1,2049,0.9839
REGION1,BGEL00T00,BGE2,1,2049,0.9798
REGION1,CHEL00T00,CHE2,1,2049,0.987
REGION1,CYEL00T00,CYE2,1,2049,0.988
REGION1,CZEL00T00,CZE2,1,2049,0.9854999999999999
REGION1,DEEL00T00,DEE2,1,2049,0.9802
REGION1,DKEL00T00,DKE2,1,2049,0.975
REGION1,EEEL00T00,EEE2,1,2049,0.9702
REGION1,GREL00T00,GRE2,1,2049,0.9686
REGION1,ESEL00T00,ESE2,1,2049,0.9817
REGION1,FIEL00T00,FIE2,1,2049,0.9795999999999999
REGION1,FREL00T00,FRE2,1,2049,0.977
REGION1,HREL00T00,HRE2,1,2049,0.9802
REGION1,HUEL00T00,HUE2,1,2049,0.99
REGION1,IEEL00T00,IEE2,1,2049,0.9868000000000001
REGION1,ITEL00T00,ITE2,1,2049,0.9803000000000001
REGION1,LTEL00T00,LTE2,1,2049,0.9692000000000001
REGION1,LUEL00T00,LUE2,1,2049,0.975
REGION1,LVEL00T00,LVE2,1,2049,0.9793999999999999
REGION1,MTEL00T00,MTE2,1,2049,0.975
REGION1,NLEL00T00,NLE2,1,2049,0.9852
REGION1,NOEL00T00,NOE2,1,2049,0.9643
REGION1,PLEL00T00,PLE2,1,2049,0.9843999999999999
REGION1,PTEL00T00,PTE2,1,2049,0.981
REGION1,ROEL00T00,ROE2,1,2049,0.978
REGION1,SEEL00T00,SEE2,1,2049,0.9604
REGION1,SIEL00T00,SIE2,1,2049,0.983
REGION1,SKEL00T00,SKE2,1,2049,0.9901000000000001
REGION1,UKEL00T00,UKE2,1,2049,0.98
REGION1,ATEL00D00,ATE3,1,2049,0.9718000000000001
REGION1,BEEL00D00,BEE3,1,2049,0.9512999999999999
REGION1,BGEL00D00,BGE3,1,2049,0.9255
REGION1,CHEL00D00,CHE3,1,2049,0.9734
REGION1,CYEL00D00,CYE3,1,2049,0.9804999999999999
REGION1,CZEL00D00,CZE3,1,2049,0.9578
REGION1,DEEL00D00,DEE3,1,2049,0.9207
REGION1,DKEL00D00,DKE3,1,2049,0.96
REGION1,EEEL00D00,EEE3,1,2049,0.9601999999999999
REGION1,GREL00D00,GRE3,1,2049,0.888
REGION1,ESEL00D00,ESE3,1,2049,0.9071000000000001
REGION1,FIEL00D00,FIE3,1,2049,0.9723999999999999
REGION1,FREL00D00,FRE3,1,2049,0.9379000000000001
REGION1,HREL00D00,HRE3,1,2049,0.9292
REGION1,HUEL00D00,HUE3,1,2049,0.9415
REGION1,IEEL00D00,IEE3,1,2049,0.9326000000000001
REGION1,ITEL00D00,ITE3,1,2049,0.96
REGION1,LTEL00D00,LTE3,1,2049,0.9494
REGION1,LUEL00D00,LUE3,1,2049,0.96
REGION1,LVEL00D00,LVE3,1,2049,0.9628
REGION1,MTEL00D00,MTE3,1,2049,0.96
REGION1,NLEL00D00,NLE3,1,2049,0.9540000000000001
REGION1,NOEL00D00,NOE3,1,2049,0.9741
REGION1,PLEL00D00,PLE3,1,2049,0.9593
REGION1,PTEL00D00,PTE3,1,2049,0.9155
REGION1,ROEL00D00,ROE3,1,2049,0.9078999999999999
REGION1,SEEL00D00,SEE3,1,2049,0.9682999999999999
REGION1,SIEL00D00,SIE3,1,2049,0.9608
REGION1,SKEL00D00,SKE3,1,2049,0.9369
REGION1,UKEL00D00,UKE3,1,2049,0.95
REGION1,ATCOCHPH1,ATE1,1,2049,1.0
REGION1,ATNGCCPH1,ATE1,1,2049,1.0
REGION1,ATNGCHPH1,ATE1,1,2049,1.0
REGION1,ATNGGCPH1,ATE1,1,2049,1.0
REGION1,ATNGHPFH1,ATE1,1,2049,1.0
REGION1,ATNGSTPH1,ATE1,1,2049,1.0
REGION1,ATBFCHPH1,ATE1,1,2049,1.0
REGION1,ATBFHPFH1,ATE1,1,2049,1.0
REGION1,ATDGCHPH1,ATE1,1,2049,1.0
REGION1,ATDGELH1,ATE1,1,2049,1.0
REGION1,ATRGCHPH1,ATE1,1,2049,1.0
REGION1,ATDSCHPH1,ATE1,1,2049,1.0
REGION1,ATDSELH1,ATE1,1,2049,1.0
REGION1,ATHFCHPH1,ATE1,1,2049,1.0
REGION1,ATHFSTPH1,ATE1,1,2049,1.0
REGION1,ATBMSTPH1,ATE1,1,2049,1.0
REGION1,ATBMCHPH1,ATE1,1,2049,1.0
REGION1,ATWSCHPH1,ATE1,1,2049,1.0
REGION1,ATWSSTPH1,ATE1,1,2049,1.0
REGION1,ATWIONPH1,ATE1,1,2049,1.0
REGION1,ATSOUTPH1,ATE1,1,2049,1.0
REGION1,ATGOCVPH1,ATE1,1,2049,1.0
REGION1,ATHYDMPH1,ATE1,1,2049,1.0
REGION1,ATHYDRPH1,ATE1,1,2049,1.0
REGION1,BENUG2PH1,BEE1,1,2049,1.0
REGION1,BECOCHPH1,BEE1,1,2049,1.0
REGION1,BECOSTPH1,BEE1,1,2049,1.0
REGION1,BENGCCPH1,BEE1,1,2049,1.0
REGION1,BENGCHPH1,BEE1,1,2049,1.0
REGION1,BEBFHPFH1,BEE1,1,2049,1.0
REGION1,BEBFCHPH1,BEE1,1,2049,1.0
REGION1,BEDGELH1,BEE1,1,2049,1.0
REGION1,BERGCHPH1,BEE1,1,2049,1.0
REGION1,BEDSCHPH1,BEE1,1,2049,1.0
REGION1,BEDSELH1,BEE1,1,2049,1.0
REGION1,BEHFCHPH1,BEE1,1,2049,1.0
REGION1,BEHFSTPH1,BEE1,1,2049,1.0
REGION1,BEWSCHPH1,BEE1,1,2049,1.0
REGION1,BEWSSTPH1,BEE1,1,2049,1.0
REGION1,BEWIOFPH1,BEE1,1,2049,1.0
REGION1,BEWIONPH1,BEE1,1,2049,1.0
REGION1,BESOUTPH1,BEE1,1,2049,1.0
REGION1,BEHYDMPH1,BEE1,1,2049,1.0
REGION1,BEHYDRPH1,BEE1,1,2049,1.0
REGION1,BEBMCHPH1,BEE1,1,2049,1.0
REGION1,BEBMSTPH1,BEE1,1,2049,1.0
REGION1,BGBFHPFH1,BGE1,1,2049,1.0
REGION1,BGCOCHPH1,BGE1,1,2049,1.0
REGION1,BGCOSTPH1,BGE1,1,2049,1.0
REGION1,BGHFCHPH1,BGE1,1,2049,1.0
REGION1,BGHYDMPH1,BGE1,1,2049,1.0
REGION1,BGNGCHPH1,BGE1,1,2049,1.0
REGION1,BGNGSTPH1,BGE1,1,2049,1.0
REGION1,BGNUG2PH1,BGE1,1,2049,1.0
REGION1,BGSOUTPH1,BGE1,1,2049,1.0
REGION1,BGWIONPH1,BGE1,1,2049,1.0
REGION1,BGLICHPH1,BGE1,1,2049,1.0
REGION1,BGLIELH1,BGE1,1,2049,1.0
REGION1,BGBFCHPH1,BGE1,1,2049,1.0
REGION1,BGRGCHPH1,BGE1,1,2049,1.0
REGION1,BGRGELH1,BGE1,1,2049,1.0
REGION1,BGDSCHPH1,BGE1,1,2049,1.0
REGION1,BGDSELH1,BGE1,1,2049,1.0
