REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,FIDGELH1,FIDG,1,2042,1.694915254237288
REGION1,FIRGCHPH1,FIRG,1,2042,1.607714152045315
REGION1,FIRGELH1,FIRG,1,2042,1.694915254237288
REGION1,FIDSCHPH1,FIDS,1,2042,2.32558
REGION1,FIDSELH1,FIDS,1,2042,1.694915254237288
REGION1,FIBMCHPH1,FIBM,1,2042,2.626076770532316
REGION1,FRNUG2PH1,FRNU,1,2042,2.631578947368421
REGION1,FRCOCHPH1,FRCO,1,2042,2.32558
REGION1,FRCOSTPH1,FRCO,1,2042,2.347417840375587
REGION1,FRNGCCPH1,FRNG,1,2042,1.694915254237288
REGION1,FRNGCHPH1,FRNG,1,2042,1.607714152045315
REGION1,FRBFHPFH1,FRBF,1,2042,2.592311583206879
REGION1,FRBFCHPH1,FRBF,1,2042,2.626076770532316
REGION1,FRDGELH1,FRDG,1,2042,1.694915254237288
REGION1,FRRGCHPH1,FRRG,1,2042,1.607714152045315
REGION1,FRRGELH1,FRRG,1,2042,1.694915254237288
REGION1,FRDSCHPH1,FRDS,1,2042,2.32558
REGION1,FRDSELH1,FRDS,1,2042,1.694915254237288
REGION1,FRHFCHPH1,FRHF,1,2042,2.32558
REGION1,FRHFSTPH1,FRHF,1,2042,2.32558
REGION1,FRBMCHPH1,FRBM,1,2042,2.626076770532316
REGION1,FRBMSTPH1,FRBM,1,2042,2.525252525252525
REGION1,FRWSCHPH1,FRWS,1,2042,2.626076770532316
REGION1,FRWSSTPH1,FRWS,1,2042,2.936440945877592
REGION1,FRGOCVPH1,FRGO,1,2042,10.0
REGION1,FRTIDH1,FRTI,1,2042,1.0
REGION1,FROCWVPH1,FROC,1,2042,1.0
REGION1,HRBFHPFH1,HRBF,1,2042,2.592311583206879
REGION1,HRBMCHPH1,HRBM,1,2042,2.626076770532316
REGION1,HRCOSTPH1,HRCO,1,2042,2.347417840375587
REGION1,HRHFCHPH1,HRHF,1,2042,2.32558
REGION1,HRHFSTPH1,HRHF,1,2042,2.32558
REGION1,HRNGCCPH1,HRNG,1,2042,1.694915254237288
REGION1,HRNGCHPH1,HRNG,1,2042,1.607714152045315
REGION1,HRLICHPH1,HRLI,1,2042,2.32558
REGION1,HRBFCHPH1,HRBF,1,2042,2.626076770532316
REGION1,HRRGCHPH1,HRRG,1,2042,1.607714152045315
REGION1,HRDSCHPH1,HRDS,1,2042,2.32558
REGION1,HRDSELH1,HRDS,1,2042,1.694915254237288
REGION1,HRGOCVPH1,HRGO,1,2042,10.0
REGION1,HUNUG2PH1,HUNU,1,2042,2.631578947368421
REGION1,HUCOCHPH1,HUCO,1,2042,2.32558
REGION1,HUCOSTPH1,HUCO,1,2042,2.347417840375587
REGION1,HULICHPH1,HULI,1,2042,2.32558
REGION1,HULIELH1,HULI,1,2042,2.666666666666667
REGION1,HUNGCCPH1,HUNG,1,2042,1.694915254237288
REGION1,HUNGCHPH1,HUNG,1,2042,1.607714152045315
REGION1,HUBFCHPH1,HUBF,1,2042,2.626076770532316
REGION1,HUDGCHPH1,HUDG,1,2042,1.607714152045315
REGION1,HUDGELH1,HUDG,1,2042,1.694915254237288
REGION1,HURGCHPH1,HURG,1,2042,1.607714152045315
REGION1,HUDSCHPH1,HUDS,1,2042,2.32558
REGION1,HUDSELH1,HUDS,1,2042,1.694915254237288
REGION1,HUHFCHPH1,HUHF,1,2042,2.32558
REGION1,HUHFSTPH1,HUHF,1,2042,2.32558
REGION1,HUBMSTPH1,HUBM,1,2042,2.525252525252525
REGION1,HUBMCHPH1,HUBM,1,2042,2.626076770532316
REGION1,HUWSSTPH1,HUWS,1,2042,2.936440945877592
REGION1,HUGOCVPH1,HUGO,1,2042,10.0
REGION1,IEBFHPFH1,IEBF,1,2042,2.592311583206879
REGION1,IEBMSTPH1,IEBM,1,2042,2.525252525252525
REGION1,IENGCCPH1,IENG,1,2042,1.694915254237288
REGION1,IENGCHPH1,IENG,1,2042,1.607714152045315
REGION1,IEWSSTPH1,IEWS,1,2042,2.936440945877592
REGION1,IECOSTPH1,IECO,1,2042,2.347417840375587
REGION1,IELICHPH1,IELI,1,2042,2.32558
REGION1,IELIELH1,IELI,1,2042,2.666666666666667
REGION1,IEBFCHPH1,IEBF,1,2042,2.626076770532316
REGION1,IERGCHPH1,IERG,1,2042,1.607714152045315
REGION1,IEDSELH1,IEDS,1,2042,1.694915254237288
REGION1,IEDSCHPH1,IEDS,1,2042,2.32558
REGION1,IEHFSTPH1,IEHF,1,2042,2.32558
REGION1,IEBMCHPH1,IEBM,1,2042,2.626076770532316
REGION1,ITBFHPFH1,ITBF,1,2042,2.592311583206879
REGION1,ITBMCHPH1,ITBM,1,2042,2.626076770532316
REGION1,ITBMSTPH1,ITBM,1,2042,2.525252525252525
REGION1,ITCOCHPH1,ITCO,1,2042,2.32558
REGION1,ITGOCVPH1,ITGO,1,2042,10.0
REGION1,ITHFCHPH1,ITHF,1,2042,2.32558
REGION1,ITHFSTPH1,ITHF,1,2042,2.32558
REGION1,ITNGCCPH1,ITNG,1,2042,1.694915254237288
REGION1,ITNGCHPH1,ITNG,1,2042,1.607714152045315
REGION1,ITWSCHPH1,ITWS,1,2042,2.626076770532316
REGION1,ITWSSTPH1,ITWS,1,2042,2.936440945877592
REGION1,ITCOSTPH1,ITCO,1,2042,2.347417840375587
REGION1,ITBFCHPH1,ITBF,1,2042,2.626076770532316
REGION1,ITDGCHPH1,ITDG,1,2042,1.607714152045315
REGION1,ITDGELH1,ITDG,1,2042,1.694915254237288
REGION1,ITRGCHPH1,ITRG,1,2042,1.607714152045315
REGION1,ITRGELH1,ITRG,1,2042,1.694915254237288
REGION1,ITDSCHPH1,ITDS,1,2042,2.32558
REGION1,ITDSELH1,ITDS,1,2042,1.694915254237288
REGION1,LTBMCHPH1,LTBM,1,2042,2.626076770532316
REGION1,LTHFCHPH1,LTHF,1,2042,2.32558
REGION1,LTNGCHPH1,LTNG,1,2042,1.607714152045315
REGION1,LTWSCHPH1,LTWS,1,2042,2.626076770532316
REGION1,LTBFCHPH1,LTBF,1,2042,2.626076770532316
REGION1,LTRGCHPH1,LTRG,1,2042,1.607714152045315
REGION1,LTDSCHPH1,LTDS,1,2042,2.32558
REGION1,LUNGCCPH1,LUNG,1,2042,1.694915254237288
REGION1,LUNGCHPH1,LUNG,1,2042,1.607714152045315
REGION1,LUWSCHPH1,LUWS,1,2042,2.626076770532316
REGION1,LUBFCHPH1,LUBF,1,2042,2.626076770532316
REGION1,LUDSCHPH1,LUDS,1,2042,2.32558
REGION1,LUBMCHPH1,LUBM,1,2042,2.626076770532316
REGION1,LVCOCHPH1,LVCO,1,2042,2.32558
REGION1,LVHFCHPH1,LVHF,1,2042,2.32558
REGION1,LVNGCCPH1,LVNG,1,2042,1.694915254237288
REGION1,LVNGCHPH1,LVNG,1,2042,1.607714152045315
REGION1,LVLICHPH1,LVLI,1,2042,2.32558
REGION1,LVBFCHPH1,LVBF,1,2042,2.626076770532316
REGION1,LVDSCHPH1,LVDS,1,2042,2.32558
REGION1,LVBMCHPH1,LVBM,1,2042,2.626076770532316
REGION1,MTNGHPFH1,MTNG,1,2042,2.94118
REGION1,MTBFCHPH1,MTBF,1,2042,2.626076770532316
REGION1,MTDSGCCH1,MTDS,1,2042,1.694915254237288
REGION1,MTDSGCPH1,MTDS,1,2042,2.581311306143521
REGION1,MTDSSTPH1,MTDS,1,2042,2.32558
REGION1,NLBFHPFH1,NLBF,1,2042,2.592311583206879
REGION1,NLBMSTPH1,NLBM,1,2042,2.525252525252525
REGION1,NLCOCHPH1,NLCO,1,2042,2.32558
REGION1,NLNGCCPH1,NLNG,1,2042,1.694915254237288
REGION1,NLNGCHPH1,NLNG,1,2042,1.607714152045315
REGION1,NLNUG2PH1,NLNU,1,2042,2.631578947368421
REGION1,NLWSCHPH1,NLWS,1,2042,2.626076770532316
REGION1,NLCOSTPH1,NLCO,1,2042,2.347417840375587
REGION1,NLBFCHPH1,NLBF,1,2042,2.626076770532316
REGION1,NLDGCHPH1,NLDG,1,2042,1.607714152045315
REGION1,NLDGELH1,NLDG,1,2042,1.694915254237288
REGION1,NLRGCHPH1,NLRG,1,2042,1.607714152045315
REGION1,NLRGELH1,NLRG,1,2042,1.694915254237288
REGION1,NLDSCHPH1,NLDS,1,2042,2.32558
REGION1,NLDSELH1,NLDS,1,2042,1.694915254237288
REGION1,NLHFCHPH1,NLHF,1,2042,2.32558
REGION1,NLBMCHPH1,NLBM,1,2042,2.626076770532316
REGION1,PLCOCHPH1,PLCO,1,2042,2.32558
REGION1,PLCOSTPH1,PLCO,1,2042,2.347417840375587
REGION1,PLLICHPH1,PLLI,1,2042,2.32558
REGION1,PLLIELH1,PLLI,1,2042,2.666666666666667
REGION1,PLNGCCPH1,PLNG,1,2042,1.694915254237288
REGION1,PLNGCHPH1,PLNG,1,2042,1.607714152045315
REGION1,PLBFCHPH1,PLBF,1,2042,2.626076770532316
REGION1,PLDGCHPH1,PLDG,1,2042,1.607714152045315
REGION1,PLRGCHPH1,PLRG,1,2042,1.607714152045315
REGION1,PLDSCHPH1,PLDS,1,2042,2.32558
REGION1,PLDSELH1,PLDS,1,2042,1.694915254237288
REGION1,PLHFCHPH1,PLHF,1,2042,2.32558
REGION1,PLBMSTPH1,PLBM,1,2042,2.525252525252525
REGION1,PLBMCHPH1,PLBM,1,2042,2.626076770532316
REGION1,PTBFHPFH1,PTBF,1,2042,2.592311583206879
REGION1,PTBMSTPH1,PTBM,1,2042,2.525252525252525
REGION1,PTGOCVPH1,PTGO,1,2042,10.0
REGION1,PTHFCHPH1,PTHF,1,2042,2.32558
REGION1,PTHFSTPH1,PTHF,1,2042,2.32558
REGION1,PTNGCCPH1,PTNG,1,2042,1.694915254237288
REGION1,PTNGCHPH1,PTNG,1,2042,1.607714152045315
REGION1,PTOCWVPH1,PTOC,1,2042,1.0
REGION1,PTWSCHPH1,PTWS,1,2042,2.626076770532316
REGION1,PTWSSTPH1,PTWS,1,2042,2.936440945877592
REGION1,PTCOSTPH1,PTCO,1,2042,2.347417840375587
REGION1,PTBFCHPH1,PTBF,1,2042,2.626076770532316
REGION1,PTRGCHPH1,PTRG,1,2042,1.607714152045315
REGION1,PTDSCHPH1,PTDS,1,2042,2.32558
REGION1,PTDSELH1,PTDS,1,2042,1.694915254237288
REGION1,PTBMCHPH1,PTBM,1,2042,2.626076770532316
REGION1,ROBMSTPH1,ROBM,1,2042,2.525252525252525
REGION1,ROCOCHPH1,ROCO,1,2042,2.32558
REGION1,ROHFCHPH1,ROHF,1,2042,2.32558
REGION1,RONGCHPH1,RONG,1,2042,1.607714152045315
REGION1,RONUG2PH1,RONU,1,2042,2.631578947368421
REGION1,ROLICHPH1,ROLI,1,2042,2.32558
REGION1,ROLIELH1,ROLI,1,2042,2.666666666666667
REGION1,RONGCCPH1,RONG,1,2042,1.694915254237288
REGION1,RODGCHPH1,RODG,1,2042,1.607714152045315
REGION1,RODGELH1,RODG,1,2042,1.694915254237288
REGION1,RORGCHPH1,RORG,1,2042,1.607714152045315
REGION1,RODSCHPH1,RODS,1,2042,2.32558
REGION1,RODSELH1,RODS,1,2042,1.694915254237288
REGION1,ROHFSTPH1,ROHF,1,2042,2.32558
REGION1,ROBMCHPH1,ROBM,1,2042,2.626076770532316
REGION1,ROGOCVPH1,ROGO,1,2042,10.0
REGION1,SEBMCHPH1,SEBM,1,2042,2.626076770532316
REGION1,SECOCHPH1,SECO,1,2042,2.32558
REGION1,SEHFCHPH1,SEHF,1,2042,2.32558
REGION1,SENGCCPH1,SENG,1,2042,1.694915254237288
REGION1,SENGCHPH1,SENG,1,2042,1.607714152045315
REGION1,SENUG2PH1,SENU,1,2042,2.631578947368421
REGION1,SEWSCHPH1,SEWS,1,2042,2.626076770532316
REGION1,SELICHPH1,SELI,1,2042,2.32558
REGION1,SEBFCHPH1,SEBF,1,2042,2.626076770532316
REGION1,SEDGCHPH1,SEDG,1,2042,1.607714152045315
REGION1,SEDSCHPH1,SEDS,1,2042,2.32558
REGION1,SEDSELH1,SEDS,1,2042,1.694915254237288
REGION1,SEHFSTPH1,SEHF,1,2042,2.32558
REGION1,SIHFCHPH1,SIHF,1,2042,2.32558
REGION1,SIHFSTPH1,SIHF,1,2042,2.32558
REGION1,SINGCHPH1,SING,1,2042,1.607714152045315
REGION1,SINUG2PH1,SINU,1,2042,2.631578947368421
REGION1,SILICHPH1,SILI,1,2042,2.32558
REGION1,SINGCCPH1,SING,1,2042,1.694915254237288
REGION1,SIBFCHPH1,SIBF,1,2042,2.626076770532316
REGION1,SIDSCHPH1,SIDS,1,2042,2.32558
REGION1,SIDSELH1,SIDS,1,2042,1.694915254237288
REGION1,SIBMCHPH1,SIBM,1,2042,2.626076770532316
REGION1,SIWSCHPH1,SIWS,1,2042,2.626076770532316
REGION1,SKBFHPFH1,SKBF,1,2042,2.592311583206879
REGION1,SKBMSTPH1,SKBM,1,2042,2.525252525252525
REGION1,SKCOCHPH1,SKCO,1,2042,2.32558
REGION1,SKHFCHPH1,SKHF,1,2042,2.32558
REGION1,SKNGCCPH1,SKNG,1,2042,1.694915254237288
REGION1,SKNGCHPH1,SKNG,1,2042,1.607714152045315
REGION1,SKNUG2PH1,SKNU,1,2042,2.631578947368421
REGION1,SKWSCHPH1,SKWS,1,2042,2.626076770532316
REGION1,SKLICHPH1,SKLI,1,2042,2.32558
REGION1,SKLIELH1,SKLI,1,2042,2.666666666666667
REGION1,SKBFCHPH1,SKBF,1,2042,2.626076770532316
REGION1,SKDGCHPH1,SKDG,1,2042,1.607714152045315
REGION1,SKRGCHPH1,SKRG,1,2042,1.607714152045315
REGION1,SKDSCHPH1,SKDS,1,2042,2.32558
REGION1,SKDSELH1,SKDS,1,2042,1.694915254237288
REGION1,SKBMCHPH1,SKBM,1,2042,2.626076770532316
REGION1,NOBFHPFH1,NOBF,1,2042,2.592311583206879
REGION1,NOHFCHPH1,NOHF,1,2042,2.32558
REGION1,NOHFSTPH1,NOHF,1,2042,2.32558
REGION1,NOWSCHPH1,NOWS,1,2042,2.626076770532316
REGION1,NOBMCHPH1,NOBM,1,2042,2.626076770532316
REGION1,NOOCWVPH1,NOOC,1,2042,1.0
REGION1,CHBFHPFH1,CHBF,1,2042,2.592311583206879
REGION1,CHHFCHPH1,CHHF,1,2042,2.32558
REGION1,CHHFSTPH1,CHHF,1,2042,2.32558
REGION1,CHNGCCPH1,CHNG,1,2042,1.694915254237288
REGION1,CHNGCHPH1,CHNG,1,2042,1.607714152045315
REGION1,CHNUG2PH1,CHNU,1,2042,2.631578947368421
REGION1,CHWSCHPH1,CHWS,1,2042,2.626076770532316
REGION1,CHWSSTPH1,CHWS,1,2042,2.936440945877592
REGION1,UKBFHPFH1,UKBF,1,2042,2.592311583206879
REGION1,UKBMCCPH1,UKBM,1,2042,2.525252525252525
REGION1,UKBMSTPH1,UKBM,1,2042,2.525252525252525
REGION1,UKCOCHPH1,UKCO,1,2042,2.32558
REGION1,UKHFCHPH1,UKHF,1,2042,2.32558
REGION1,UKHFSTPH1,UKHF,1,2042,2.32558
REGION1,UKNGCCPH1,UKNG,1,2042,1.694915254237288
REGION1,UKNGCHPH1,UKNG,1,2042,1.607714152045315
REGION1,UKNUG2PH1,UKNU,1,2042,2.631578947368421
REGION1,UKOCWVPH1,UKOC,1,2042,1.0
REGION1,UKWSCHPH1,UKWS,1,2042,2.626076770532316
REGION1,UKWSSTPH1,UKWS,1,2042,2.936440945877592
REGION1,ATCOCHPN1,ATCO,1,2042,2.32558
REGION1,ATNGCCPN1,ATNG,1,2042,1.694915254237288
REGION1,ATNGCHPN1,ATNG,1,2042,1.607714152045315
REGION1,ATNGGCPN1,ATNG,1,2042,2.581311306143521
REGION1,ATNGHPFN1,ATNG,1,2042,2.94118
REGION1,ATNGSTPN1,ATNG,1,2042,2.32558
REGION1,ATBFCHPN1,ATBF,1,2042,2.626076770532316
REGION1,ATBFHPFN1,ATBF,1,2042,2.592311583206879
REGION1,ATDGCHPN1,ATDG,1,2042,1.607714152045315
REGION1,ATDGELN1,ATDG,1,2042,1.694915254237288
REGION1,ATRGCHPN1,ATRG,1,2042,1.607714152045315
REGION1,ATDSCHPN1,ATDS,1,2042,2.32558
REGION1,ATDSELN1,ATDS,1,2042,1.694915254237288
REGION1,ATHFCHPN1,ATHF,1,2042,2.32558
REGION1,ATHFSTPN1,ATHF,1,2042,2.32558
REGION1,ATBMSTPN1,ATBM,1,2042,2.525252525252525
REGION1,ATBMCHPN1,ATBM,1,2042,2.626076770532316
REGION1,ATWSCHPN1,ATWS,1,2042,2.626076770532316
REGION1,ATWSSTPN1,ATWS,1,2042,2.936440945877592
REGION1,ATGOCVPN1,ATGO,1,2042,10.0
REGION1,BENUG2PN1,BENU,1,2042,2.631578947368421
REGION1,BECOCHPN1,BECO,1,2042,2.32558
REGION1,BECOSTPN1,BECO,1,2042,2.347417840375587
REGION1,BENGCCPN1,BENG,1,2042,1.694915254237288
REGION1,BENGCHPN1,BENG,1,2042,1.607714152045315
REGION1,BEBFHPFN1,BEBF,1,2042,2.592311583206879
REGION1,BEBFCHPN1,BEBF,1,2042,2.626076770532316
REGION1,BEDGELN1,BEDG,1,2042,1.694915254237288
REGION1,BERGCHPN1,BERG,1,2042,1.607714152045315
REGION1,BEDSCHPN1,BEDS,1,2042,2.32558
REGION1,BEDSELN1,BEDS,1,2042,1.694915254237288
REGION1,BEHFCHPN1,BEHF,1,2042,2.32558
REGION1,BEHFSTPN1,BEHF,1,2042,2.32558
REGION1,BEWSCHPN1,BEWS,1,2042,2.626076770532316
REGION1,BEWSSTPN1,BEWS,1,2042,2.936440945877592
REGION1,BEBMCHPN1,BEBM,1,2042,2.626076770532316
REGION1,BEBMSTPN1,BEBM,1,2042,2.525252525252525
REGION1,BGBFHPFN1,BGBF,1,2042,2.592311583206879
REGION1,BGCOCHPN1,BGCO,1,2042,2.32558
REGION1,BGCOSTPN1,BGCO,1,2042,2.347417840375587
REGION1,BGHFCHPN1,BGHF,1,2042,2.32558
REGION1,BGNGCHPN1,BGNG,1,2042,1.607714152045315
REGION1,BGNGSTPN1,BGNG,1,2042,2.32558
REGION1,BGNUG2PN1,BGNU,1,2042,2.631578947368421
REGION1,BGLICHPN1,BGLI,1,2042,2.32558
REGION1,BGLIELN1,BGLI,1,2042,2.666666666666667
REGION1,BGBFCHPN1,BGBF,1,2042,2.626076770532316
REGION1,BGRGCHPN1,BGRG,1,2042,1.607714152045315
REGION1,BGRGELN1,BGRG,1,2042,1.694915254237288
REGION1,BGDSCHPN1,BGDS,1,2042,2.32558
REGION1,BGDSELN1,BGDS,1,2042,1.694915254237288
REGION1,BGHFSTPN1,BGHF,1,2042,2.32558
REGION1,BGBMCHPN1,BGBM,1,2042,2.626076770532316
REGION1,BGBMSTPN1,BGBM,1,2042,2.525252525252525
REGION1,BGWSCHPN1,BGWS,1,2042,2.626076770532316
REGION1,CYBFCHPN1,CYBF,1,2042,2.626076770532316
REGION1,CYHFSTPN1,CYHF,1,2042,2.32558
REGION1,CYDSCCPN1,CYDS,1,2042,1.694915254237288
REGION1,CYDSGCPN1,CYDS,1,2042,2.581311306143521
REGION1,CYDSSTPN1,CYDS,1,2042,2.32558
REGION1,CYDSHPFN1,CYDS,1,2042,2.94118
REGION1,CYHFCHPN1,CYHF,1,2042,2.32558
REGION1,CZNUG2PN1,CZNU,1,2042,2.631578947368421
REGION1,CZCOCHPN1,CZCO,1,2042,2.32558
REGION1,CZCOSTPN1,CZCO,1,2042,2.347417840375587
REGION1,CZLICHPN1,CZLI,1,2042,2.32558
REGION1,CZLIELN1,CZLI,1,2042,2.666666666666667
REGION1,CZNGCCPN1,CZNG,1,2042,1.694915254237288
REGION1,CZNGCHPN1,CZNG,1,2042,1.607714152045315
REGION1,CZBFHPFN1,CZBF,1,2042,2.592311583206879
REGION1,CZBFCHPN1,CZBF,1,2042,2.626076770532316
REGION1,CZDGCHPN1,CZDG,1,2042,1.607714152045315
REGION1,CZRGCHPN1,CZRG,1,2042,1.607714152045315
REGION1,CZDSCHPN1,CZDS,1,2042,2.32558
REGION1,CZDSGCPN1,CZDS,1,2042,2.581311306143521
REGION1,CZHFCHPN1,CZHF,1,2042,2.32558
REGION1,CZHFSTPN1,CZHF,1,2042,2.32558
REGION1,CZBMSTPN1,CZBM,1,2042,2.525252525252525
REGION1,CZBMCHPN1,CZBM,1,2042,2.626076770532316
REGION1,CZWSCHPN1,CZWS,1,2042,2.626076770532316
REGION1,DENUG2PN1,DENU,1,2042,2.631578947368421
REGION1,DECOCHPN1,DECO,1,2042,2.32558
REGION1,DECOSTPN1,DECO,1,2042,2.347417840375587
REGION1,DELICHPN1,DELI,1,2042,2.32558
REGION1,DELIELN1,DELI,1,2042,2.666666666666667
REGION1,DENGCCPN1,DENG,1,2042,1.694915254237288
REGION1,DENGCHPN1,DENG,1,2042,1.607714152045315
REGION1,DEBFHPFN1,DEBF,1,2042,2.592311583206879
REGION1,DEBFCHPN1,DEBF,1,2042,2.626076770532316
REGION1,DEDGCHPN1,DEDG,1,2042,1.607714152045315
REGION1,DEDGELN1,DEDG,1,2042,1.694915254237288
REGION1,DERGCHPN1,DERG,1,2042,1.607714152045315
REGION1,DERGELN1,DERG,1,2042,1.694915254237288
REGION1,DEDSCHPN1,DEDS,1,2042,2.32558
REGION1,DEDSELN1,DEDS,1,2042,1.694915254237288
REGION1,DEHFCHPN1,DEHF,1,2042,2.32558
REGION1,DEHFSTPN1,DEHF,1,2042,2.32558
REGION1,DEBMCHPN1,DEBM,1,2042,2.626076770532316
REGION1,DEBMSTPN1,DEBM,1,2042,2.525252525252525
REGION1,DEWSCHPN1,DEWS,1,2042,2.626076770532316
REGION1,DEWSSTPN1,DEWS,1,2042,2.936440945877592
REGION1,DEGOCVPN1,DEGO,1,2042,10.0
REGION1,DKBFHPFN1,DKBF,1,2042,2.592311583206879
REGION1,DKBMSTPN1,DKBM,1,2042,2.525252525252525
REGION1,DKCOCHPN1,DKCO,1,2042,2.32558
REGION1,DKHFCHPN1,DKHF,1,2042,2.32558
REGION1,DKHFSTPN1,DKHF,1,2042,2.32558
REGION1,DKNGCCPN1,DKNG,1,2042,1.694915254237288
REGION1,DKNGCHPN1,DKNG,1,2042,1.607714152045315
REGION1,DKWSCHPN1,DKWS,1,2042,2.626076770532316
REGION1,DKRGCHPN1,DKRG,1,2042,1.607714152045315
REGION1,DKDSCHPN1,DKDS,1,2042,2.32558
REGION1,DKDSELN1,DKDS,1,2042,1.694915254237288
REGION1,DKBMCHPN1,DKBM,1,2042,2.626076770532316
REGION1,EEHFSTPN1,EEHF,1,2042,2.32558
REGION1,EENGCHPN1,EENG,1,2042,1.607714152045315
REGION1,EENGHPFN1,EENG,1,2042,2.94118
REGION1,EEWSCHPN1,EEWS,1,2042,2.626076770532316
REGION1,EELICHPN1,EELI,1,2042,2.32558
REGION1,EELIELN1,EELI,1,2042,2.666666666666667
REGION1,EEBFCHPN1,EEBF,1,2042,2.626076770532316
REGION1,EEDGCHPN1,EEDG,1,2042,1.607714152045315
REGION1,EEDGELN1,EEDG,1,2042,1.694915254237288
REGION1,EEBMCHPN1,EEBM,1,2042,2.626076770532316
REGION1,EEBMSTPN1,EEBM,1,2042,2.525252525252525
REGION1,GRBFHPFN1,GRBF,1,2042,2.592311583206879
REGION1,GRBMSTPN1,GRBM,1,2042,2.525252525252525
REGION1,GRHFCHPN1,GRHF,1,2042,2.32558
REGION1,GRHFSTPN1,GRHF,1,2042,2.32558
REGION1,GRNGCCPN1,GRNG,1,2042,1.694915254237288
REGION1,GRNGCHPN1,GRNG,1,2042,1.607714152045315
REGION1,GRLICHPN1,GRLI,1,2042,2.32558
REGION1,GRLIELN1,GRLI,1,2042,2.666666666666667
REGION1,GRBFCHPN1,GRBF,1,2042,2.626076770532316
REGION1,GRRGCHPN1,GRRG,1,2042,1.607714152045315
REGION1,GRDSCHPN1,GRDS,1,2042,2.32558
REGION1,GRDSELN1,GRDS,1,2042,1.694915254237288
REGION1,GRBMCHPN1,GRBM,1,2042,2.626076770532316
REGION1,ESCOCHPN1,ESCO,1,2042,2.32558
REGION1,ESCOSTPN1,ESCO,1,2042,2.347417840375587
REGION1,ESNUG2PN1,ESNU,1,2042,2.631578947368421
REGION1,ESLISTPN1,ESLI,1,2042,2.666666666666667
REGION1,ESNGCCPN1,ESNG,1,2042,1.694915254237288
REGION1,ESNGCHPN1,ESNG,1,2042,1.607714152045315
REGION1,ESBFCHPN1,ESBF,1,2042,2.626076770532316
REGION1,ESBFSTPN1,ESBF,1,2042,2.592311583206879
REGION1,ESDGCHPN1,ESDG,1,2042,1.607714152045315
REGION1,ESDGELN1,ESDG,1,2042,1.694915254237288
REGION1,ESRGCHPN1,ESRG,1,2042,1.607714152045315
REGION1,ESRGELN1,ESRG,1,2042,1.694915254237288
REGION1,ESDSCHPN1,ESDS,1,2042,2.32558
REGION1,ESDSELN1,ESDS,1,2042,1.694915254237288
REGION1,ESHFCHPN1,ESHF,1,2042,2.32558
REGION1,ESHFSTPN1,ESHF,1,2042,2.32558
REGION1,ESBMCHPN1,ESBM,1,2042,2.626076770532316
REGION1,ESBMSTPN1,ESBM,1,2042,2.525252525252525
REGION1,ESWSCHPN1,ESWS,1,2042,2.626076770532316
REGION1,ESWSSTPN1,ESWS,1,2042,2.936440945877592
REGION1,FIBFHPFN1,FIBF,1,2042,2.592311583206879
REGION1,FIBMSTPN1,FIBM,1,2042,2.525252525252525
REGION1,FICOCHPN1,FICO,1,2042,2.32558
REGION1,FICOSTPN1,FICO,1,2042,2.347417840375587
REGION1,FIHFCHPN1,FIHF,1,2042,2.32558
REGION1,FIHFSTPN1,FIHF,1,2042,2.32558
REGION1,FINGCCPN1,FING,1,2042,1.694915254237288
REGION1,FINGCHPN1,FING,1,2042,1.607714152045315
REGION1,FINUG2PN1,FINU,1,2042,2.631578947368421
REGION1,FIWSCHPN1,FIWS,1,2042,2.626076770532316
REGION1,FILICHPN1,FILI,1,2042,2.32558
REGION1,FILIELN1,FILI,1,2042,2.666666666666667
REGION1,FIBFCHPN1,FIBF,1,2042,2.626076770532316
REGION1,FIDGCHPN1,FIDG,1,2042,1.607714152045315
REGION1,FIDGELN1,FIDG,1,2042,1.694915254237288
REGION1,FIRGCHPN1,FIRG,1,2042,1.607714152045315
REGION1,FIRGELN1,FIRG,1,2042,1.694915254237288
REGION1,FIDSCHPN1,FIDS,1,2042,2.32558
REGION1,FIDSELN1,FIDS,1,2042,1.694915254237288
REGION1,FIBMCHPN1,FIBM,1,2042,2.626076770532316
REGION1,FRNUG2PN1,FRNU,1,2042,2.631578947368421
REGION1,FRCOCHPN1,FRCO,1,2042,2.32558
REGION1,FRCOSTPN1,FRCO,1,2042,2.347417840375587
REGION1,FRNGCCPN1,FRNG,1,2042,1.694915254237288
REGION1,FRNGCHPN1,FRNG,1,2042,1.607714152045315
REGION1,FRBFHPFN1,FRBF,1,2042,2.592311583206879
REGION1,FRBFCHPN1,FRBF,1,2042,2.626076770532316
REGION1,FRDGELN1,FRDG,1,2042,1.694915254237288
REGION1,FRRGCHPN1,FRRG,1,2042,1.607714152045315
REGION1,FRRGELN1,FRRG,1,2042,1.694915254237288
REGION1,FRDSCHPN1,FRDS,1,2042,2.32558
REGION1,FRDSELN1,FRDS,1,2042,1.694915254237288
REGION1,FRHFCHPN1,FRHF,1,2042,2.32558
REGION1,FRHFSTPN1,FRHF,1,2042,2.32558
REGION1,FRBMCHPN1,FRBM,1,2042,2.626076770532316
REGION1,FRBMSTPN1,FRBM,1,2042,2.525252525252525
REGION1,FRWSCHPN1,FRWS,1,2042,2.626076770532316
